MFE,FETE,FMSE,ED
-6.6,-6.87,0.644878,1.69
-2.4,-2.78,0.543753,3.04
-1.3,-1.92,0.366872,4.02
-3,-3.29,0.619713,2.8
-3,-3.41,0.5146,2.02
0,-0.18,0.746882,1.02
-3.8,-4.18,0.543928,0.98
-0.6,-0.89,0.623263,2.15
-1.3,-2.21,0.22955,4.25
0,-0.16,0.772851,1.04
0,-0.74,0.299633,2.96
0,-0.58,0.388956,2.33
-1.6,-2.16,0.404779,1.65
-0.3,-0.8,0.44565,2.56
-3.8,-4.08,0.634076,2.63
-0.1,-0.71,0.373499,1.89
0,-0.56,0.400273,3.53
-0.3,-0.92,0.36439,2.61
0,-0.79,0.276924,3.33
-1,-1.69,0.327335,2.93
-1.6,-2.27,0.337021,4.4
0,-0.74,0.300973,3.06
-1.7,-1.98,0.632034,1.91
0,-0.52,0.430481,2.08
-1.9,-2.33,0.494563,1.96
-0.5,-0.87,0.548117,1.74
0,-0.28,0.63313,1.16
0,-0.45,0.48355,2.6
0,-0.45,0.483441,1.5
0,-0.09,0.865087,0.51
-2.3,-2.39,0.862975,0.56
-1.2,-1.53,0.586349,2.21
-1.7,-2.41,0.314152,2.55
-6.9,-7.03,0.81092,0.45
0,-0.14,0.802425,0.85
0,-0.02,0.971032,0.06
0,-0.42,0.504139,2.39
-2.9,-3,0.845137,0.79
0,-0.65,0.347232,3.61
-1.4,-1.81,0.51765,3.07
-1,-1.26,0.652116,1.72
-5.3,-5.5,0.718976,2.17
-2.1,-2.73,0.357866,4.04
-5.5,-5.6,0.846468,0.65
-4.2,-4.49,0.624051,3.06
-3.4,-3.47,0.887125,0.3
0,-0.49,0.450557,3.43
0,-0.06,0.900405,0.35
-1.8,-1.95,0.784982,1.06
0,-0.91,0.228306,2.85
-7.9,-7.91,0.986001,0.03
0,-0.14,0.79742,0.62
-1.7,-2.37,0.334705,4.24
-4,-4.07,0.889466,0.33
-5.7,-5.88,0.746447,4.16
-3.4,-3.5,0.844816,0.36
-0.5,-1.06,0.403231,2.42
-1.7,-2.19,0.453701,1.51
0,-0.1,0.85121,0.54
0,-0.27,0.649179,1.48
-0.2,-0.79,0.382308,2.55
-0.8,-1.44,0.351437,2.52
-4.3,-4.74,0.491552,1.14
-3,-3.51,0.440666,2.13
-3.2,-3.63,0.494896,1
-2,-2.36,0.557401,1.02
0,-0.76,0.29007,2.48
-2.2,-2.5,0.618909,2.5
-0.4,-1.05,0.345976,4.7
0,-0.58,0.3916,2.32
-3.4,-3.46,0.902735,0.88
0,-0.03,0.958937,0.16
-4.5,-4.6,0.844165,0.67
-1.4,-1.63,0.688258,1.37
-9.8,-9.94,0.791062,0.4
0,-0.59,0.385835,2.6
-4,-4.07,0.885885,1.12
-1.6,-2.16,0.401162,1.58
0,0,0.995202,0.01
-4.6,-4.67,0.888668,0.78
-6.3,-6.37,0.895567,1.17
-2.1,-2.15,0.922576,0.46
0,-0.59,0.383941,2.83
-9.9,-10.09,0.737557,0.59
-4.2,-4.79,0.386021,1.93
-1.7,-2.76,0.179733,5.02
-2.8,-3.06,0.656566,1.7
-2.9,-3.44,0.418626,2.22
0,-0.19,0.738641,1.45
0,-0.46,0.470535,2.44
-1.9,-2.47,0.395268,1.96
-1.8,-2.58,0.282426,5.15
-0.9,-1.63,0.307139,3.97
-12.6,-12.61,0.981183,0.04
-1.1,-1.63,0.422108,1.81
-0.4,-1.25,0.251174,4.37
-3,-3.42,0.504851,0.78
-1.3,-1.48,0.744535,0.72
-0.4,-0.88,0.45887,2.14
-1.5,-1.74,0.681673,1.43
-1.2,-1.67,0.468129,2.74
-1.6,-2.07,0.469075,4.3
-3.1,-3.36,0.651889,1.23
-1.4,-2.49,0.170228,4.02
-1.8,-2.37,0.399008,5.41
-1.9,-1.99,0.861685,0.82
-2.7,-3.16,0.472241,2.13
0,-0.06,0.906658,0.34
0,-0.02,0.968815,0.1
-0.5,-1.16,0.344213,3.78
-1.5,-1.87,0.549479,3.18
-1.4,-1.88,0.45881,1.25
0,-0.11,0.838038,0.53
0,0,0.995731,0.01
0,-0.32,0.591614,1.59
-5.5,-5.64,0.795933,0.51
0,-0.19,0.732736,0.82
0,-0.07,0.887311,0.36
0,-0.02,0.960991,0.12
-1.7,-1.81,0.838721,1.15
0,-0.01,0.989651,0.02
0,-0.98,0.204223,3.92
-3.1,-3.16,0.910249,0.32
0,-0.08,0.875622,0.42
0,-0.09,0.869625,0.38
-0.5,-1.52,0.191136,4.98
-1.7,-2.27,0.3977,3.22
0,-0.47,0.464703,1.96
-2.7,-3.37,0.337467,2.3
-5.8,-6.08,0.637336,2.22
-2.7,-2.83,0.813153,1.61
0,-0.45,0.481367,1.72
-1,-1.47,0.464832,2.87
0,-0.61,0.372573,2.93
-1,-1.63,0.361573,4.04
0,-0.31,0.6026,1.59
-5.1,-5.7,0.37596,1.15
0,-0.02,0.973396,0.06
0,-0.03,0.950377,0.15
0,-0.04,0.940807,0.27
0,-0.48,0.458131,1.51
0,-0.19,0.739269,0.92
-2,-3.15,0.154673,4.1
-0.8,-1.55,0.297291,4.11
0,-0.43,0.497448,2.85
-0.6,-1.59,0.200886,4.91
-0.5,-1.07,0.394197,1.95
-5.2,-5.57,0.546841,1.1
-4.2,-4.78,0.387358,3.6
-3.1,-3.29,0.737163,1.6
-1.5,-1.79,0.628945,3.13
-1,-1.53,0.420857,4.29
-8.3,-8.6,0.614601,4.09
-2.4,-2.77,0.547597,3.89
-3.9,-4.17,0.64661,4.85
0,-0.69,0.326009,3.45
-6.9,-7.43,0.42286,0.94
-2.2,-2.51,0.601202,1.31
0,-0.29,0.627373,1.47
-1.8,-2.44,0.352949,2
-1.9,-2.64,0.300809,4.03
-1.8,-2.4,0.379753,4.8
0,-0.59,0.382702,2.48
-0.1,-1.18,0.173665,4.44
-1.5,-1.9,0.519229,3.35
-4.8,-5.04,0.678316,0.53
-1.6,-2.56,0.20955,4.56
0,-0.8,0.271211,3.15
-9.6,-9.63,0.946578,0.12
-5.2,-5.45,0.661307,2.61
-4,-4.45,0.483263,2.16
-1.1,-1.92,0.265868,4.23
-5.1,-5.19,0.866818,0.33
-3.3,-3.6,0.619274,1.18
0,-0.75,0.298003,3.02
0,-0.65,0.350952,3.2
-1.1,-1.28,0.743305,1.27
-3.2,-3.27,0.896949,0.63
-2.8,-3.16,0.561651,2.17
-3.1,-3.24,0.795533,1.06
-2.8,-3.18,0.540495,4.08
-0.3,-1.39,0.17063,4.23
-1.2,-1.7,0.443427,3.35
-2,-2.36,0.556598,3.21
-1.3,-1.82,0.430549,2.98
-4.3,-4.37,0.890782,0.77
-3.1,-3.39,0.622288,1.09
-0.8,-1.25,0.478888,2.3
-4.1,-4.31,0.712231,2.64
-2.9,-3.09,0.729337,1.94
-2.1,-2.86,0.29151,3.58
-4.8,-4.97,0.758987,1.78
-3.4,-3.55,0.778338,2.09
-2,-3.13,0.15916,4.87
-1.9,-2.19,0.624663,3.25
-6.2,-6.3,0.844843,0.34
-2.7,-3.03,0.589804,3.7
-5.6,-5.98,0.538813,4.37
-1.3,-1.53,0.687551,1.39
-7,-7.14,0.800982,2.97
0,-0.54,0.416208,2.84
0,-0.07,0.894941,0.4
-5,-5.12,0.828175,1.52
-6,-6.06,0.905957,0.5
-1.4,-1.56,0.768456,1.14
0,-0.25,0.665772,1.49
-3.7,-4.27,0.399373,2
-0.3,-1.08,0.281737,3.76
-2.7,-2.93,0.685033,1.69
-0.8,-1.37,0.39836,3.19
0,-0.15,0.77787,0.69
0,-0.05,0.928601,0.24
0,-0.61,0.373644,3.05
-0.8,-1.07,0.649034,1.53
0,-0.12,0.817805,1.02
-1,-1.32,0.591287,1.99
-0.7,-1.33,0.3572,3.11
-0.1,-1.27,0.150885,5.14
-1.9,-2.07,0.754507,1.86
-1.3,-1.6,0.6098,2.9
0,-0.04,0.930607,0.27
0,-0.49,0.448232,2.37
0,-0.04,0.940625,0.19
0,-0.01,0.989804,0.02
0,-0.27,0.645032,1.46
-1.6,-1.96,0.561449,3.17
0,0,0.994091,0.02
0,-0.12,0.818277,0.92
0,-0.11,0.842226,0.58
-1,-1.62,0.367785,3.48
-1,-1.5,0.446329,2.67
-1.7,-2.09,0.528484,3.51
-3.6,-3.81,0.714999,3.23
-0.4,-0.98,0.390732,2.81
0,-0.35,0.564165,2.07
0,-0.3,0.619153,1.17
-2.1,-2.43,0.582664,2.56
-1.9,-2.32,0.50755,3.04
-0.1,-0.63,0.424925,2.48
0,-0.13,0.811699,0.76
-2,-2.17,0.758641,0.91
-1.3,-2.13,0.25908,5.79
0,-0.4,0.519367,2.47
-0.4,-0.91,0.440588,2.15
0,-0.29,0.620919,1.49
-0.3,-1.14,0.254266,4.21
-0.4,-1.39,0.201319,4.12
-0.3,-0.74,0.490958,2.34
-3.7,-3.87,0.764892,0.99
-1.2,-1.61,0.516684,2.95
-1.7,-1.9,0.722526,1.86
0,0,0.994281,0.02
0,-0.17,0.757967,0.94
-3.5,-3.56,0.911876,0.56
-3.4,-3.7,0.618984,0.78
-0.4,-0.99,0.383122,2.73
-4.2,-4.33,0.816087,0.37
-1.4,-2.08,0.330967,3.63
0,-0.44,0.493455,2.27
0,-0.06,0.907821,0.35
-4.3,-4.43,0.81521,0.37
-0.1,-0.51,0.516312,1.12
0,-0.93,0.221613,4.35
0,0,0.994902,0.01
-1,-1.8,0.273665,5.52
0,-0.79,0.279299,2.79
0,-0.18,0.747017,1.02
0,-0.1,0.850335,0.53
-2,-2.91,0.229495,4.99
-1.3,-1.43,0.806073,1.12
0,-0.2,0.720849,1.2
-4.1,-4.23,0.808527,2.24
-7.4,-7.43,0.952497,0.1
-1.2,-1.67,0.470009,3.34
-3.5,-3.55,0.926521,0.18
0,-0.6,0.380641,3.2
-1.8,-2.12,0.593051,2.95
-3.2,-3.38,0.747642,0.91
-0.4,-1.18,0.281888,3.76
0,-0.05,0.923947,0.39
-1.5,-2.11,0.374124,1.76
-5.2,-5.72,0.43249,1.78
-7.2,-7.22,0.967524,0.07
-2,-2.28,0.639153,2.78
-3.6,-3.79,0.731679,1.36
0,-0.16,0.777172,0.95
0,-0.36,0.558382,2.13
-1.2,-1.32,0.826966,1.13
-4.6,-4.92,0.590333,3.33
-5.5,-5.64,0.799384,1.49
-1.9,-2.35,0.4783,2.66
-5,-5.84,0.255417,2.76
-2.9,-3.59,0.326674,6.3
0,-0.36,0.558604,1.44
-1.1,-1.53,0.493784,2.54
-1.8,-2.53,0.305253,3.89
-3.3,-3.36,0.910269,0.5
-4.1,-4.58,0.459705,1.8
0,-0.03,0.951099,0.13
0,-0.01,0.978057,0.05
0,-0.82,0.265563,3.66
-1.4,-1.64,0.675263,1.64
-0.6,-1.23,0.357699,3.39
-0.5,-1.15,0.350998,3.29
-1.2,-1.49,0.626007,2.49
-1.3,-1.64,0.574572,2.16
-3.6,-4.01,0.512937,1.94
-5.3,-5.74,0.488753,2.52
-3.6,-3.72,0.827383,1.06
0,-0.22,0.699242,1.23
-2.1,-2.9,0.273684,1.84
-0.3,-0.87,0.396726,2.07
-1,-1.33,0.589474,2.2
0,-0.09,0.868215,0.58
-2.4,-2.89,0.452246,3.06
0,-0.71,0.314449,3.08
-5.5,-5.64,0.801214,0.35
-5.9,-5.95,0.919219,0.18
-1.2,-1.52,0.599487,1.87
-5.8,-6.01,0.709668,0.81
0,-0.56,0.403896,3.04
-3,-3.01,0.976919,0.11
-3.3,-3.52,0.70093,2.72
0,-0.28,0.633796,1.24
-0.6,-1.19,0.381689,4.68
-0.2,-0.98,0.283853,2.67
-3,-3.08,0.880834,0.31
-0.4,-1.63,0.135312,4.46
-1.3,-1.47,0.756284,1.54
0,-0.13,0.804307,0.65
0,-0.39,0.533294,2.2
-0.4,-0.76,0.55769,1.83
-1.8,-2.43,0.362525,4.46
-0.8,-1.09,0.625235,2.23
-1.2,-1.59,0.531051,3.28
-1.9,-2.1,0.717619,2.22
-1.6,-2.59,0.201999,5.46
-1.5,-2.44,0.218563,2.96
-1.1,-1.56,0.471703,2.92
-9.6,-9.61,0.977068,0.06
0,-0.01,0.985186,0.03
-0.6,-0.94,0.574775,1.71
-2.5,-3.08,0.391734,3.26
-0.6,-1.65,0.181234,4.04
-3.5,-3.66,0.771245,0.43
-1.2,-2.11,0.229059,4.32
0,-0.69,0.328303,3.22
-2.4,-3.02,0.366365,3.97
-1.1,-1.5,0.519112,3.14
-1,-1.49,0.450237,4
-3.8,-4.1,0.61024,0.99
-0.1,-0.97,0.243646,2.75
-0.3,-0.67,0.549815,1.49
-0.1,-0.99,0.236481,4.07
-2.4,-2.66,0.653201,2.71
0,-0.33,0.584012,1.48
-1.4,-1.61,0.716552,0.93
-6,-6.11,0.83023,2.07
0,-0.38,0.541057,1.96
0,-0.29,0.628737,1.9
-1.1,-1.39,0.627075,1.16
0,-0.31,0.601104,2.16
-0.1,-0.59,0.453635,1.64
0,-0.15,0.779733,0.75
0,-0.4,0.518724,2.06
0,-0.33,0.588768,1.52
0,-0.34,0.577344,1.96
-1.7,-1.93,0.690708,2.06
-1.1,-1.58,0.460147,1.55
-0.7,-1.61,0.227214,4.83
0,-0.2,0.720112,1.15
0,-0.42,0.503518,2.27
0,-0.14,0.796646,1.1
0,-0.23,0.694121,1.28
-3.6,-3.72,0.823747,1.42
0,-0.77,0.287686,4.15
-1.1,-1.39,0.620087,2.5
-0.6,-1.1,0.444893,2.83
-1.3,-1.5,0.723319,2.38
0,-0.55,0.406935,2.35
-2.7,-2.92,0.697964,2.61
-3.3,-3.91,0.369873,6.1
-2.4,-2.57,0.754295,1.03
-0.8,-1.55,0.2955,4.09
-1.8,-1.99,0.739067,0.86
-2.3,-2.47,0.761262,1.63
-0.3,-0.8,0.444311,2.46
-0.1,-0.66,0.401908,2.34
-2.4,-2.55,0.789133,1.01
-2.2,-2.38,0.749084,1.92
-2.8,-2.91,0.830154,0.5
-1,-1.6,0.37587,3.99
-1.5,-2.1,0.37994,4.44
-1.6,-1.85,0.663123,2.41
-5.5,-5.69,0.740603,0.65
-1.5,-2.28,0.283442,4.31
-0.5,-1.41,0.228049,4.11
-2.4,-2.77,0.54764,0.88
-5,-5.4,0.525646,0.57
0,-0.01,0.98278,0.05
-1.2,-1.41,0.715574,2
-4.7,-5.82,0.161581,3.86
-2.3,-2.73,0.493771,1.71
-1.9,-2.66,0.290862,4.3
-2.9,-3.63,0.305881,2.89
-4.8,-5.32,0.431719,1.49
0,-0.12,0.818927,0.8
-6.1,-6.2,0.845031,0.66
-4.3,-5.03,0.308305,2.47
-4.8,-5,0.721432,0.63
0,-0.01,0.976776,0.07
0,-0.35,0.570025,1.46
-1.1,-1.65,0.409842,3.32
-4,-4.91,0.228677,5.76
-1.7,-1.88,0.741141,2.18
-0.6,-1.01,0.517211,2.57
-8.1,-8.12,0.968829,0.5
-1.3,-1.55,0.663688,0.83
-1.1,-2.01,0.229275,3.2
-1,-1.81,0.2692,3.92
-1.4,-1.98,0.392601,4.09
-1.6,-2.05,0.483297,1.19
-1.6,-2.29,0.328237,3.42
-2.2,-2.76,0.403821,4.71
-2.5,-2.55,0.92368,0.33
-0.7,-0.9,0.720819,0.89
-4.3,-4.68,0.538845,3.94
-2.2,-2.38,0.745127,0.83
0,-0.13,0.812344,0.64
0,-0.35,0.564632,1.71
-3.2,-3.5,0.617449,1.36
-2.7,-3.01,0.602243,1.03
-2.1,-2.84,0.301796,4.84
-1.6,-2.07,0.462735,3.63
-2,-2.49,0.450034,2.79
0,-0.87,0.24564,3.74
-0.5,-1.12,0.365378,3.12
-1,-1.63,0.358659,1.96
-3.2,-3.65,0.479756,2.58
-2.1,-2.43,0.580703,2.05
-5.1,-5.19,0.861406,0.29
-4.1,-4.49,0.531917,0.74
-2.5,-2.81,0.607196,3.95
-0.3,-1.07,0.285728,2.86
-3.1,-3.26,0.776325,0.99
-3.4,-3.9,0.447617,5.58
-2.5,-2.65,0.78029,0.81
-1.1,-1.42,0.592911,1.73
-4.2,-4.32,0.822485,0.53
-8.5,-8.52,0.963063,0.38
0,-0.78,0.282297,3
-1.2,-1.55,0.569019,2.05
-3.8,-4.35,0.407022,5.2
-4.1,-4.28,0.748658,0.86
0,-0.09,0.863563,0.69
-0.6,-1,0.522804,2.14
-4.9,-4.95,0.920252,0.86
-1.6,-2.51,0.227111,2.41
-1.5,-2.02,0.432345,4.41
-0.9,-1.62,0.309898,3.97
-5.2,-5.62,0.507921,1.29
-2.8,-3.41,0.369048,2.3
-7.4,-7.41,0.978684,0.07
-3,-3.72,0.311882,2.74
-5.6,-6.24,0.353344,5.8
-6.3,-6.75,0.483407,1.59
-11.7,-11.77,0.896749,0.17
-3.3,-3.64,0.572418,1.51
-1,-1.17,0.762018,1.49
-5.7,-5.88,0.748791,0.67
-4.8,-5.04,0.676881,1.03
-1.6,-2.01,0.513252,1.35
-4.7,-5.43,0.307211,5.78
-1.7,-2.65,0.214543,6.41
0,-0.12,0.823199,0.77
-2.5,-3.51,0.193019,4.97
-2.8,-3.26,0.475737,2.12
0,-0.11,0.830249,0.69
0,-0.13,0.815623,0.78
-2.2,-2.57,0.545684,1.51
-1.5,-2.18,0.333998,6.07
-1.7,-2.18,0.457455,3.62
-3.6,-3.9,0.612863,2.88
0,-0.06,0.913797,0.29
-2.6,-3.11,0.439464,1.54
-3.3,-3.6,0.613926,3.71
-3.9,-4.03,0.806747,0.55
-1.9,-2.64,0.303389,4.7
0,-0.4,0.524661,2.08
-1.5,-1.98,0.458848,3.14
0,-0.23,0.686669,1.15
-1.6,-1.79,0.735222,1.91
-4.2,-4.5,0.618396,0.74
-1.9,-2.23,0.588385,1.81
0,-0.84,0.25664,4.03
-1.2,-1.39,0.739958,1.78
-5,-5.51,0.438032,4.89
-2.8,-3.53,0.306433,1.62
0,-0.24,0.679616,1.48
-0.5,-0.95,0.47887,2.57
0,-0.05,0.928075,0.29
-0.7,-1.33,0.362147,3.64
0,-0.3,0.616979,1.61
-0.9,-1.39,0.452026,2.97
-1.2,-1.36,0.771039,0.86
0,-0.03,0.949769,0.17
0,-0.01,0.977835,0.1
0,-0.01,0.980309,0.05
0,-0.03,0.953902,0.14
-0.2,-1.11,0.229704,4.11
-2.9,-3.07,0.755776,0.48
-1.5,-2.26,0.291629,2.5
0,-0.38,0.535763,1.75
-1.5,-1.79,0.625562,2.65
-1.6,-2.12,0.430557,3.05
0,-0.75,0.297214,2.98
0,-0.81,0.27042,2.76
-0.1,-0.69,0.384643,2.67
0,-0.31,0.608721,1.97
0,-0.57,0.39622,2.18
-2.8,-3.06,0.655233,1.57
0,-0.99,0.201021,4.32
-2.3,-2.42,0.822573,0.6
0,-0.1,0.845569,0.52
0,-0.17,0.759094,1.13
-1.7,-2.03,0.586946,2.93
-2.5,-2.64,0.799426,1.51
-0.3,-0.75,0.484293,1.94
-1.1,-1.66,0.406311,3.09
-5.3,-5.4,0.847791,0.29
-4.2,-4.22,0.971979,0.09
-2.1,-2.82,0.312392,4.75
-3.5,-3.57,0.886164,0.84
-3.5,-4.1,0.377956,5.42
0,-0.6,0.377348,2.04
-0.5,-0.99,0.451205,2.57
0,-0.17,0.762648,0.84
-3.3,-3.34,0.941211,0.21
-0.9,-1.53,0.359321,2.74
0,-0.3,0.614837,1.43
-1.7,-2.11,0.513032,3.91
0,-0.48,0.462254,2.69
-0.1,-0.77,0.339304,3.08
-0.8,-1.49,0.327592,4.05
-2.4,-3.07,0.336867,3.24
-2.5,-2.81,0.600718,3.38
-2.2,-2.42,0.702142,1.81
0,-0.05,0.915761,0.26
-1.9,-1.94,0.93966,0.3
0,-0.02,0.963444,0.08
-3,-3.41,0.514479,2.05
-1.3,-1.97,0.339032,3.48
-0.8,-1.57,0.285358,4.5
-3,-3.09,0.86787,1.46
0,-0.01,0.989234,0.03
-0.5,-1.05,0.4089,2.54
-0.4,-0.9,0.445687,1.77
-6.4,-6.58,0.742682,1.18
-1.9,-1.98,0.871739,0.49
-0.7,-1.31,0.37101,2
-0.6,-0.82,0.704312,0.93
-3.9,-3.97,0.895413,1.07
-0.3,-0.61,0.607602,0.98
0,-0.28,0.633516,1.46
0,-0.21,0.715911,0.98
0,-0.54,0.417679,1.92
-2.3,-2.59,0.621959,1.79
-1.2,-1.81,0.372713,3.7
-4.5,-4.91,0.510904,0.96
-2.7,-3.39,0.326787,4.22
0,-0.5,0.447515,2.39
-2.3,-3.06,0.289915,3.69
-0.1,-0.69,0.382115,2.2
0,-0.08,0.883892,0.41
-2.7,-3,0.610626,1.12
0,-0.51,0.43813,1.39
0,-0.47,0.463934,2.71
0,-0.01,0.981726,0.05
0,-0.23,0.693735,1.3
0,-0.13,0.814316,0.76
-1,-1.17,0.764982,1.07
0,-0.37,0.55183,1.89
0,-0.63,0.36067,2.95
-0.5,-1.3,0.272673,3.21
-0.1,-0.63,0.424429,1.73
-0.8,-1.54,0.302172,3.45
-0.8,-1.25,0.478712,3.17
-4.9,-5.29,0.528157,0.71
0,-0.05,0.916969,0.36
0,-0.32,0.594846,2.2
0,-0.7,0.322889,3.34
-0.9,-1.14,0.678236,1.43
-1.8,-2.28,0.461658,2.54
-0.7,-1.11,0.511857,2.77
-2.8,-2.84,0.930693,0.23
0,-0.48,0.461222,3.51
0,-0.15,0.778515,0.89
-0.9,-1.46,0.400361,2.76
0,-0.18,0.749518,0.74
0,-0.12,0.826257,0.97
0,-0.13,0.805508,0.91
0,-0.27,0.648117,1.21
-1.6,-1.96,0.562128,1.08
0,-0.04,0.933306,0.24
0,-0.13,0.815294,0.65
-3,-3.39,0.529406,3.63
-1.6,-1.98,0.53751,2.06
-1.6,-2.1,0.446337,3.42
-0.9,-1.74,0.255895,3.84
-0.8,-0.98,0.742849,1.2
0,-0.11,0.829941,0.58
0,-0.24,0.681348,0.99
0,-0.26,0.651642,1.98
-4.1,-4.15,0.928097,0.18
-2.2,-2.4,0.727354,2.02
0,-0.2,0.72478,0.79
0,-0.05,0.923837,0.23
0,-0.3,0.613189,1.47
0,-0.54,0.414004,2.86
0,-0.25,0.668693,1.3
-4.4,-4.74,0.580566,0.83
-2.3,-2.45,0.784762,1.82
-0.5,-1.22,0.310515,3.82
0,-0.62,0.364443,2.43
-0.3,-0.93,0.361949,3.68
-2.9,-3.07,0.759849,0.64
0,-0.26,0.659064,2.27
-0.8,-1.47,0.336166,3.09
-1.8,-2.11,0.601444,2.03
0,-0.34,0.575062,2.23
-1.8,-2,0.721121,1.07
0,-0.5,0.447766,2.15
-0.9,-1.34,0.49247,3.69
-2.1,-2.47,0.55052,3.71
0,-0.76,0.290021,3.85
0,-0.59,0.382167,2.66
-0.6,-1.13,0.421509,2.82
-2.3,-2.87,0.394555,4.2
-3.9,-4.17,0.641431,1.33
-3.2,-3.57,0.548979,1.23
-2.7,-3.06,0.558669,1.07
0,-0.32,0.597912,1.79
0,-0.61,0.36889,3.11
-1.9,-2,0.851796,0.49
-1.1,-1.32,0.695908,1.19
-2.5,-2.96,0.473102,4.27
0,-0.11,0.836688,0.78
0,-0.07,0.892034,0.37
0,-0.03,0.954191,0.13
0,-0.76,0.291068,2.66
0,-0.54,0.41727,2.61
-0.3,-1.04,0.30295,3.59
-0.5,-1.01,0.435888,2.24
-1.5,-2.21,0.318299,3.94
-1.5,-2.17,0.338267,1.94
0,-0.6,0.375572,2.54
-1.3,-1.5,0.7218,1.16
0,-0.31,0.606808,1.53
-0.8,-1.37,0.397226,3.01
0,-0.11,0.841488,0.56
0,-0.33,0.585383,2.73
0,-0.34,0.575036,1.87
0,-0.01,0.978676,0.07
-4,-4.09,0.869493,0.5
0,-0.27,0.647764,1.56
-2.2,-3.02,0.263392,6.07
0,-0.08,0.880358,0.42
0,-0.01,0.985917,0.03
-0.6,-0.83,0.68458,1.33
-2.8,-3.48,0.33023,4.12
-0.4,-0.74,0.571747,1.23
-2.4,-2.45,0.926559,0.47
-6,-6.04,0.931919,0.23
0,-0.15,0.785719,0.73
0,-0.07,0.888277,0.41
-2.8,-3.01,0.706196,2.43
-0.6,-1.18,0.392204,2.69
-1.7,-1.99,0.623777,3.13
-0.8,-1.46,0.342641,2.83
-2.5,-2.59,0.858129,1.27
-4.1,-4.61,0.439506,5.31
-0.5,-0.8,0.613743,1.3
0,-0.54,0.418981,2.96
0,-0.35,0.56469,1.71
-5,-5.33,0.58577,0.6
0,-0.04,0.939054,0.25
-1.6,-2.19,0.385314,4.24
-0.5,-0.91,0.517741,2.17
-12.3,-12.39,0.860866,0.26
-3.1,-3.62,0.429156,1.86
-2,-2.77,0.288198,2.84
-2.6,-2.82,0.696328,2.28
0,-0.63,0.36005,3.72
-3.6,-3.84,0.674531,2.92
-2.5,-2.66,0.773819,1.1
0,-0.18,0.741593,1.2
-1.5,-2.06,0.402375,4.33
-0.2,-0.69,0.451887,2.1
-3.1,-3.22,0.818657,0.38
-0.3,-0.83,0.42396,2.75
-2.4,-3.38,0.20363,5.49
-0.3,-1.15,0.251429,3.08
-0.8,-1.5,0.321216,3.22
-1.2,-1.55,0.562955,2.55
-0.7,-1.4,0.320796,3.58
-0.1,-0.86,0.292072,3.05
0,-0.57,0.397975,2.02
-3.5,-3.81,0.602481,0.96
-8.2,-8.27,0.888038,0.21
-3,-3.48,0.461578,3.79
-7.6,-7.61,0.982105,0.05
-0.7,-1.77,0.177037,5.51
0,-0.25,0.661581,1.12
-2.1,-2.83,0.307992,5.53
-0.7,-1.14,0.485879,3.74
-2.1,-2.59,0.448173,4.25
-0.5,-1.38,0.241636,3.54
-2.3,-2.74,0.490503,4.43
-1.9,-2.92,0.192634,5.09
0,-0.37,0.548743,2.27
-1.8,-2.05,0.663724,2.99
-0.3,-1.06,0.291944,2.77
0,-0.06,0.907227,0.2
0,-0.43,0.496128,1.65
-5.8,-5.88,0.883147,0.34
-0.1,-0.96,0.249017,2.69
-1.3,-2.1,0.272646,4.4
-7.1,-7.17,0.888858,0.22
-2.3,-2.39,0.867137,0.74
-2.1,-2.7,0.379541,5.1
-0.7,-1.64,0.218314,4.68
-4.4,-4.67,0.642446,4.87
-1.8,-2.54,0.301512,4.97
-0.5,-0.87,0.551496,1.93
0,-0.17,0.761718,0.91
-6.3,-6.47,0.753374,0.59
-4.9,-5.09,0.739766,1.51
0,-0.66,0.341334,4.53
-1.9,-2.27,0.548366,2.22
-1.9,-2.11,0.712345,1.22
-1.2,-1.69,0.448109,4.04
-0.2,-0.97,0.288469,3.69
-0.5,-1.16,0.343658,3.85
-4.9,-5.25,0.562598,2.84
-6.3,-6.38,0.87769,0.23
0,-0.24,0.677708,0.94
0,-0.18,0.747904,1.12
0,-0.08,0.881652,0.4
-6.4,-6.51,0.840468,0.45
-3.3,-3.65,0.564431,1.92
-5.5,-5.55,0.920278,0.5
-1.2,-1.49,0.628533,2.76
-3.9,-3.95,0.927694,0.33
-0.5,-1.13,0.359208,3.06
0,-0.08,0.880753,0.4
-1.1,-1.61,0.437907,2.35
-0.9,-1.18,0.630314,1.72
0,-0.23,0.69203,1.32
-0.2,-0.78,0.393304,3.55
0,-0.74,0.300785,4.3
-2.9,-3.69,0.279388,1.69
0,-0.1,0.849803,1.08
-1,-1.33,0.5844,2.28
0,-0.15,0.785425,1.25
-0.7,-1.45,0.298375,3.44
-1.2,-2.16,0.209624,4.5
-0.3,-0.92,0.368115,2.94
-2.4,-2.55,0.780637,1.86
0,-0.13,0.810339,0.58
0,-0.54,0.414172,2.04
0,-0.12,0.82686,0.69
-2.1,-2.25,0.782434,1.96
-2.1,-2.44,0.575684,2.32
0,-0.57,0.395542,2.75
-0.1,-0.95,0.250731,3.98
-0.6,-1.37,0.287058,2.22
-2.4,-2.53,0.815881,0.56
-1.8,-2.31,0.434396,3.34
0,-0.25,0.668227,1.52
0,-0.16,0.767192,0.9
0,-0.16,0.775059,1.08
