MFE,FETE,FMSE,ED
-5,-5.24,0.680779,0.79
-0.8,-1.35,0.406871,2.73
0,-0.19,0.734323,1.08
-2.7,-2.89,0.736217,1.64
0,-0.13,0.814533,0.76
-3.9,-4.17,0.645158,4.66
-3.4,-3.69,0.62207,3.2
-0.2,-0.75,0.407303,2.03
-1.1,-2.11,0.194573,2.24
-0.4,-0.94,0.417628,3.09
-0.3,-0.72,0.506708,1.51
-1.9,-2.22,0.596974,1.61
-0.6,-1.77,0.14938,4.47
-2,-2.41,0.513035,1.12
0,-0.33,0.588411,1.9
-1.9,-2.21,0.600206,2.88
-0.7,-1.86,0.151236,3.44
-1.7,-1.88,0.74435,1.84
0,-0.31,0.605197,1.79
-2.5,-3.05,0.408028,1.86
0,-0.71,0.318019,2.25
0,-0.18,0.750217,0.96
-4.4,-4.41,0.981834,0.07
-0.1,-0.69,0.381537,1.89
-1.2,-1.43,0.686499,1.05
-1.3,-1.84,0.418865,4.13
0,-0.17,0.758807,0.85
-2.4,-3.12,0.309477,4.18
-0.4,-0.77,0.545337,2.13
0,-0.04,0.943218,0.16
0,-0.19,0.730008,1.13
-0.6,-1.32,0.311809,5.01
0,-0.21,0.710607,1.28
-2.6,-2.67,0.894149,0.46
-1.6,-1.83,0.686458,1.2
-2.1,-2.85,0.297286,1.61
-4.4,-4.74,0.571995,5.01
-3.8,-4.02,0.702929,0.64
0,-0.62,0.363847,3.31
0,-0.78,0.280449,3.58
-5,-5.03,0.956803,0.12
-1.3,-1.68,0.542585,3.12
-3.5,-3.74,0.675388,1.3
-2,-2.13,0.807006,1.5
-2.2,-2.73,0.421547,1.88
-3.2,-3.63,0.500548,0.91
-3.4,-3.43,0.944902,0.47
-3.3,-3.6,0.613642,1.24
-2.2,-2.75,0.411998,1.61
0,-0.79,0.27845,3.39
-2.7,-2.83,0.810044,1
-0.9,-1.28,0.535938,2.95
-6.3,-6.93,0.357012,1.95
-0.1,-0.82,0.309496,3.13
-1,-1.42,0.505755,2.56
-1.1,-1.81,0.313934,4.56
-0.4,-0.77,0.547684,2.1
0,-0.34,0.578381,1.68
-4.2,-4.32,0.822243,0.91
-0.4,-1.16,0.293696,3.75
-2.5,-2.61,0.831953,0.95
-1.8,-2.56,0.290148,1.6
-3.2,-3.57,0.55246,0.71
-1.5,-2,0.444481,1.87
-3.3,-3.4,0.851389,0.34
-2.8,-3.07,0.644508,3.41
-0.8,-1.54,0.300428,4.66
-0.7,-1.06,0.55909,1.62
-2.7,-3.29,0.385702,2.49
-4.8,-5.01,0.707177,0.58
-0.3,-1.01,0.317356,1.88
0,-0.56,0.400336,2.43
-3.9,-4.09,0.734907,0.59
-0.7,-1.45,0.294911,4.07
-1.7,-2.05,0.566296,3.32
0,-0.39,0.534895,1.62
-2.4,-2.68,0.634871,1.67
0,-0.12,0.82113,0.68
-2.2,-2.4,0.718637,0.72
-0.7,-1.11,0.511717,2.32
-4.3,-4.41,0.834132,1.85
-7,-7.09,0.867853,0.24
-0.7,-1.58,0.238792,4.78
-1.6,-2.06,0.470724,4.66
-0.4,-1.01,0.370582,1.89
-1.4,-1.81,0.511208,2.16
-0.9,-1.39,0.449141,3.46
-4.3,-4.51,0.715739,2.16
0,-0.33,0.586496,1.85
-1.3,-1.77,0.467526,1.87
-1.7,-1.86,0.769008,0.97
-0.7,-1.35,0.348052,3.23
0,-0.42,0.508607,1.88
-0.4,-1.35,0.214204,4.92
-0.2,-0.76,0.403555,2.18
-0.2,-0.57,0.55219,1.1
-3.2,-3.6,0.524054,3.98
-4,-4.23,0.688237,1.99
-0.4,-1.16,0.290235,3.07
-2.5,-2.58,0.877719,0.82
-2.1,-2.69,0.383374,4.4
0,-0.44,0.486109,1.89
-1.9,-2.24,0.579732,3.97
-4,-4.41,0.512645,2.11
0,-0.8,0.274518,2.66
-2.7,-2.9,0.723104,0.84
-2.1,-2.79,0.325955,4.58
-6.3,-6.75,0.483245,1.59
-5,-5.24,0.682692,1.52
-4.6,-4.9,0.609663,1.07
-2.7,-2.91,0.707854,1.71
-1.2,-1.88,0.329478,3.01
-0.2,-0.87,0.338945,2.48
-0.3,-0.73,0.495015,1.95
-0.9,-1.69,0.277754,3.23
-1,-2.3,0.120453,4.27
-0.5,-1.22,0.309935,3.37
-0.2,-0.84,0.3514,3.51
-2.2,-2.43,0.688456,1.52
-2.2,-2.56,0.556887,1.52
0,-0.52,0.431965,2.05
-4.3,-4.4,0.854302,0.35
-3.2,-3.52,0.590806,2.32
-0.6,-1.39,0.276425,3.04
-1.9,-2.11,0.714944,0.97
0,-0.11,0.839091,0.57
-0.5,-1.36,0.24583,3.19
0,-0.5,0.44619,2.15
-0.5,-1.48,0.204028,3.86
0,-0.06,0.907198,0.28
0,-0.04,0.935413,0.3
-2.8,-2.92,0.822923,0.39
-0.6,-1.23,0.358861,3.22
0,-0.31,0.60308,1.65
0,-1.18,0.146255,4.12
-4.5,-4.72,0.702457,0.96
-0.4,-0.88,0.459548,2.68
-2.6,-2.95,0.562557,0.99
0,-0.41,0.514391,2.25
-2.2,-2.27,0.895582,0.63
-1.3,-1.61,0.601934,1.26
-0.6,-1.41,0.26803,3.27
-1.7,-2.17,0.466635,1.24
-1.8,-2.38,0.390744,5.35
0,-0.41,0.517238,1.52
-2.1,-2.6,0.442757,4.07
0,-0.17,0.761498,0.99
0,-0.48,0.459123,1.76
-0.8,-0.98,0.745375,1.27
-0.2,-1.03,0.261049,2.98
-3.4,-3.88,0.461386,3.1
0,-0.4,0.522419,1.28
0,-0.36,0.557319,2.22
-2.2,-2.44,0.677328,3.17
0,-1.08,0.172577,4.13
-5.1,-5.53,0.498734,3.46
-0.9,-1.31,0.515775,2.62
-4.7,-4.83,0.807848,0.61
-4.9,-5.08,0.740722,2.12
-2.3,-2.52,0.699586,2.84
-1.4,-2.38,0.204051,4.9
-1,-2.19,0.145902,3.77
0,-0.88,0.240572,3.49
-2.5,-2.64,0.795615,1.07
-1.5,-2.09,0.381373,2.54
-2.1,-2.77,0.339898,4.21
-0.3,-0.68,0.543306,1.43
-1.6,-1.79,0.736759,1.9
-2.7,-2.99,0.623035,0.85
-0.3,-0.69,0.527932,1.52
-1.8,-1.91,0.83415,1.17
-4,-4.18,0.746353,1.24
-4.2,-4.49,0.629578,0.79
-2,-2.12,0.818812,0.92
-1.3,-1.78,0.459407,3.21
-3.6,-3.88,0.631789,1.02
-0.6,-1.13,0.423656,3.37
-0.3,-0.68,0.543905,1.72
-1.5,-2.01,0.433661,2.72
-3.9,-4.53,0.360841,1.77
-1.7,-2.12,0.502295,3.66
-2,-2.09,0.858693,0.84
-0.3,-0.72,0.502956,1.8
-1.2,-1.73,0.420474,2.77
0,-0.23,0.685347,0.9
-2.5,-2.67,0.755454,0.67
-1.9,-2.49,0.386371,1.31
-5.2,-5.38,0.751624,0.78
-1.6,-1.88,0.633162,2.6
-3.3,-3.38,0.876481,0.54
-2.1,-2.21,0.839231,0.65
0,-0.02,0.967909,0.1
-1.6,-2.1,0.445803,1.65
0,-0.15,0.78551,0.67
-4.7,-4.73,0.960102,0.2
-2.2,-2.5,0.613272,2.71
-3.7,-3.77,0.899822,0.28
0,-0.7,0.323735,2.27
-0.1,-0.92,0.263705,3.58
0,-0.29,0.620973,1.37
-0.6,-1.54,0.218707,3.21
-3.4,-3.59,0.737958,1.36
-6.5,-6.62,0.816548,0.65
-2.9,-3.17,0.64457,0.86
-2.6,-2.91,0.605842,1.19
-3,-3.1,0.848544,0.93
-1.3,-1.93,0.362443,4.18
-5.6,-6.18,0.392185,1.32
-5.3,-5.33,0.955269,0.1
-0.8,-1.66,0.24891,4.43
-0.7,-1.28,0.389335,3.08
0,-0.14,0.797443,0.62
-5.4,-5.44,0.939967,0.26
-1.4,-1.79,0.533207,2.44
-1.9,-2.31,0.515766,1.75
0,-0.55,0.410262,2.34
-2.2,-2.24,0.929713,0.39
0,-0.29,0.628515,1.8
-2.7,-2.91,0.716816,1.99
-2.3,-2.49,0.73328,1.59
-1.5,-2.17,0.336535,3.95
-0.5,-1.45,0.213651,5.49
-0.5,-0.85,0.563722,2.14
0,-0.11,0.843261,0.51
-2.3,-2.63,0.58944,3.77
0,-0.31,0.604109,1.17
-1.1,-1.63,0.425813,2.3
-2.1,-2.38,0.638715,3.17
-1.7,-1.97,0.645713,1.73
-1.3,-2.05,0.295069,3.61
-3.3,-3.61,0.606757,3.63
-2.4,-2.74,0.575672,1.11
-0.1,-1.11,0.195388,4.8
-3.8,-4.14,0.576343,3.84
-1,-1.66,0.34332,3.57
-0.2,-0.91,0.313637,2.73
-2.5,-2.73,0.690888,1.95
-4.4,-4.79,0.531861,0.98
-0.5,-0.88,0.536138,2.06
-2.4,-2.89,0.449028,1.9
-1.1,-1.34,0.682613,2.1
-0.5,-1.13,0.361408,3.01
-1.1,-1.82,0.312881,3.44
0,-0.37,0.546077,1.28
0,-0.03,0.959844,0.16
-2.6,-2.75,0.778346,0.6
-0.8,-1.08,0.629881,2.12
-2.4,-2.69,0.628322,1.61
0,-0.38,0.538075,1.66
-1.5,-1.66,0.771545,1.56
-2.6,-3.19,0.385699,1.86
-0.8,-1.53,0.306146,3.53
-0.6,-1.06,0.473877,2.88
-3.8,-3.89,0.869626,0.85
-2.5,-2.68,0.748648,2.91
-1.4,-2.26,0.248366,4.66
-1.8,-2.08,0.634595,1.77
-0.8,-1.11,0.601472,1.43
-4.3,-4.34,0.943774,0.5
-2.6,-2.81,0.713103,0.74
-4.4,-4.72,0.598004,0.83
-2.9,-3.21,0.606796,0.94
-0.3,-0.78,0.461938,1.81
-2.3,-2.59,0.622202,2.58
-1.7,-2.41,0.318141,3.78
-2.4,-2.85,0.48081,3.25
-2.7,-3.08,0.542199,1.5
-2.8,-3.42,0.365411,3.65
0,-0.38,0.539162,2.11
-3.2,-3.7,0.443519,4.02
-0.1,-0.76,0.342885,2.47
-3.3,-3.56,0.653165,2.14
-1.4,-1.57,0.760685,0.96
-1.5,-1.95,0.478676,1.87
-0.4,-0.88,0.460934,2.64
-1.8,-2.54,0.301015,2.87
-2.9,-3.02,0.820871,0.49
-3.6,-3.93,0.58621,1.04
-2.4,-2.72,0.592869,4.1
0,-0.1,0.844175,0.64
-3.7,-4.21,0.435138,4.97
-5.7,-5.76,0.900116,1.05
-2.6,-2.78,0.742178,2.98
-1.4,-1.64,0.680996,2.61
-3.8,-4.38,0.390883,5.34
0,-0.46,0.473584,2.29
-4.1,-4.57,0.466376,0.93
-0.7,-0.96,0.657234,1.84
-3.6,-3.75,0.777892,0.48
-6.3,-6.63,0.588224,0.78
-6.3,-6.37,0.888938,0.17
-5.6,-5.67,0.890874,0.21
0,-0.45,0.484959,1.67
-1.8,-2.11,0.603798,3.11
-6.1,-6.47,0.548299,1.33
-2.5,-2.86,0.56194,1.48
-5,-5.19,0.739206,0.63
0,-0.22,0.702013,1.31
-4.4,-5.02,0.365818,2.77
-4.9,-5.12,0.699322,2.64
-0.6,-0.91,0.604678,2.33
-0.7,-1.37,0.337551,3.41
-0.5,-1.06,0.402294,1.97
-1.5,-2.18,0.331619,3.26
-2.5,-2.63,0.810802,1.45
-3.9,-4.07,0.753685,1.29
-0.9,-1.4,0.444059,3.57
-2.7,-3.6,0.233632,2.05
-1.8,-1.96,0.767835,0.73
0,-0.96,0.210362,4.52
-1.9,-2.07,0.758843,1.8
0,-0.06,0.903704,0.31
0,-0.12,0.820146,0.62
0,-0.39,0.532534,2.11
-3,-3.42,0.503607,1.44
0,-0.17,0.753313,0.86
0,-0.84,0.257235,2.96
-2.9,-3.24,0.575518,4.07
0,-0.07,0.88763,0.39
0,-0.57,0.39705,3.03
-0.9,-1.73,0.261556,3.67
0,-0.6,0.374919,3.04
-1.1,-1.62,0.427673,2.66
-0.4,-0.94,0.419096,2.69
-1.4,-1.77,0.546419,3.64
-3,-3.06,0.900856,0.62
-3.1,-3.22,0.821595,0.84
-3.4,-3.97,0.399372,2
0,-0.73,0.30468,3.25
-3.9,-4.22,0.590702,0.81
-0.5,-0.76,0.65185,0.96
-0.6,-1.03,0.500477,2.25
-3.5,-3.73,0.692047,2.5
0,-0.13,0.811367,0.63
-2.8,-2.88,0.874364,0.93
-3.6,-3.63,0.950381,0.32
0,-0.37,0.552633,1.96
-0.6,-0.91,0.607329,1.38
-2.3,-2.87,0.398792,4.28
-0.8,-1.68,0.238456,3.66
-1.9,-2.32,0.509787,1.51
-3.2,-3.25,0.915117,0.77
-0.9,-1.26,0.560803,2.43
-6.4,-6.84,0.493174,0.55
-1.7,-1.84,0.797256,0.58
-2.1,-2.9,0.274078,3.1
-0.9,-1.43,0.421642,3.59
-6.4,-6.82,0.505292,0.82
-2.1,-2.47,0.54655,0.98
-1.7,-2.14,0.486442,3.36
-3.6,-3.83,0.690593,0.77
0,-0.29,0.626394,1.01
-1.3,-1.66,0.558846,1.99
-3.7,-4.05,0.562902,0.95
0,-0.15,0.782036,0.89
-2.9,-3,0.852188,0.9
-0.2,-0.7,0.447838,1.98
-1.1,-1.7,0.379982,4.3
-1.3,-1.88,0.387513,2.94
-4.7,-4.8,0.85338,0.74
-0.4,-0.73,0.581298,1.84
-0.3,-1.03,0.304126,2.47
-1.8,-2.28,0.459564,3.47
-5.2,-5.54,0.579704,4.7
-2.9,-3.57,0.337047,2.83
-2.6,-2.94,0.572877,4.02
0,-0.39,0.527129,2.02
0,-0.49,0.455109,1.88
0,-0.46,0.473205,2.67
0,-0.09,0.85818,0.45
-4.8,-5.34,0.417181,1.13
-0.1,-0.79,0.325583,2.97
0,-0.62,0.363707,1.4
0,-0.64,0.354004,2.38
-2,-2.21,0.70732,2.15
-3.5,-3.85,0.56811,2.96
-2.1,-2.5,0.520166,3.05
-0.8,-1.35,0.412213,1.18
-0.4,-0.82,0.509535,2.02
-2.1,-2.27,0.760416,1.67
-2.2,-2.35,0.787256,1.51
-0.7,-1.52,0.264788,3.65
0,-0.42,0.50574,2.09
-0.9,-1.39,0.453399,1.98
0,-0.47,0.469518,2.33
0,-0.58,0.387655,3.48
0,-0.13,0.810546,0.74
-1.5,-1.97,0.469006,3.62
-2.1,-3.09,0.201167,2.61
-4.9,-5.27,0.551286,0.77
-3.5,-4.2,0.318822,4.12
-1.4,-1.66,0.650743,1.87
-0.9,-2.03,0.16095,5.14
-4.7,-4.82,0.824055,0.48
-1.5,-1.96,0.470841,2.05
-3.9,-4.09,0.730101,3.59
-0.7,-1.26,0.403688,2.32
0,-0.41,0.513103,1.14
-0.9,-1.39,0.455051,3.84
-1,-1.78,0.28243,3.57
-1.3,-2.06,0.293385,3.24
-5.3,-5.61,0.609227,1.22
-1.1,-1.39,0.62089,1.59
-3.3,-3.81,0.433953,1.43
-1.2,-1.65,0.485741,2.01
0,-0.16,0.766408,0.9
-1.2,-1.58,0.54181,2.76
0,-0.71,0.315472,2.53
-1.9,-2.29,0.532061,2.73
0,-0.39,0.532541,2.17
0,-0.18,0.743364,0.9
0,-0.53,0.420177,2.23
0,-0.06,0.903321,0.3
0,-0.49,0.454483,2
0,-0.11,0.835853,0.5
-4.8,-4.86,0.912769,0.55
0,-0.71,0.315243,2.72
-2.4,-3.26,0.246463,2.47
-2.8,-3.22,0.504093,1.25
-0.6,-1.12,0.428026,3.09
-2,-2.09,0.862641,0.74
-0.1,-0.92,0.263027,3.3
0,-0.18,0.746759,0.68
-1.6,-2.04,0.488549,2.72
-5.5,-5.58,0.880327,0.39
-1,-1.35,0.563422,1.74
-4,-4.12,0.820139,2.43
0,-0.76,0.292858,2.76
0,-0.78,0.280071,3.77
0,-0.09,0.860534,0.38
-0.5,-1,0.447675,1.23
-1.7,-2.1,0.523639,1.49
-0.7,-1.67,0.208628,4.34
-8.6,-8.7,0.854639,0.28
0,-0.55,0.408469,1.63
-1.7,-2.67,0.206007,4.67
0,-0.67,0.336938,3.05
-1.4,-1.54,0.803085,0.82
0,-0.31,0.600962,1.55
-7.3,-7.66,0.554443,0.93
-1.7,-2.37,0.338888,4.91
0,-0.43,0.500424,2.43
-5.5,-5.87,0.552978,2.96
-0.5,-1.53,0.187083,5.08
-0.6,-1.1,0.446505,2.24
-0.8,-1.3,0.443007,2.79
-0.2,-0.65,0.484956,1.94
-0.3,-1.09,0.277468,3.74
-3.7,-4.07,0.551207,2.6
-1.4,-2.13,0.306169,3.14
-1.5,-2.15,0.349998,3
-2.7,-3.46,0.290937,5.6
-0.3,-1.19,0.235557,4.77
-0.7,-1.12,0.507713,2.22
-0.8,-1.34,0.417196,3.61
-2.6,-2.81,0.714791,2.3
-1.4,-1.66,0.657793,2.18
-1.7,-2.28,0.390574,4.62
-1,-1.14,0.798977,0.74
0,-0.14,0.795567,0.67
-1.6,-1.8,0.723898,0.88
-1.4,-2.16,0.289707,4.45
-1,-1.25,0.665113,1.51
0,-0.6,0.379118,3.12
0,-0.03,0.949401,0.17
0,-0.34,0.576239,1.47
-0.6,-1.23,0.357129,3.92
-0.3,-0.93,0.357652,2.29
-0.8,-1.44,0.353119,2.45
-4.6,-4.68,0.877952,1.09
0,-0.91,0.228659,3.38
-0.7,-1.12,0.504002,2.77
-2.7,-3.52,0.262827,5.38
0,-0.57,0.395677,2.04
-2.6,-3,0.522282,4.82
0,-0.76,0.293029,2.37
-1.8,-2.38,0.390795,3.34
-3.1,-3.14,0.934825,0.4
-2.8,-3.05,0.666749,3.43
-0.2,-1.59,0.105577,5.95
-1.3,-2.03,0.305621,5.51
-2.2,-2.96,0.292011,2.81
-1.6,-1.86,0.652313,1.71
-1.9,-2.54,0.351916,5.07
0,-0.27,0.641187,1.3
-1.6,-2.1,0.44356,3.43
-1.5,-2,0.444618,3.19
-0.7,-1.21,0.436522,2.85
-5.4,-5.52,0.821229,0.76
-1.2,-1.65,0.479048,3.64
-2.5,-2.53,0.952077,0.29
-2.3,-2.58,0.630864,2.94
0,-0.08,0.87407,0.43
-1.9,-2.53,0.358427,3.69
-2.1,-2.24,0.793838,1.43
0,-0.12,0.828849,0.75
-7.2,-7.26,0.900267,0.22
-3.2,-3.65,0.482345,2.24
-0.9,-1.55,0.350702,3.18
-1.7,-1.98,0.639919,1.72
-1.9,-2.56,0.34378,3.56
-2.6,-2.71,0.839179,1.33
-1,-1.29,0.623405,2.03
0,-0.69,0.328717,2.77
0,-1.01,0.193637,4.05
0,-0.56,0.405127,2.25
-0.6,-0.87,0.646141,1.38
-2.9,-2.92,0.969086,0.16
0,-0.3,0.616737,1.44
0,-0.26,0.658697,1.37
-1.3,-1.91,0.371515,3.29
-0.8,-1.28,0.46087,1.96
-2.2,-3.01,0.270247,1.6
0,-0.17,0.753789,1.28
0,-0.44,0.490018,2.07
0,-0.74,0.302161,2.56
-1.3,-1.76,0.475088,3.05
-1.6,-2.21,0.37158,3.82
0,-0.55,0.409933,2.59
-0.3,-0.78,0.456939,1.77
-0.3,-1.04,0.301516,3.41
-0.3,-0.65,0.563205,1.27
0,-0.39,0.526909,1.95
0,-1.11,0.165952,4.62
-4,-4.21,0.712683,0.71
0,-0.16,0.769994,0.97
-6.8,-6.87,0.893236,0.53
-4.2,-4.61,0.513609,1.02
-0.6,-0.9,0.610256,1.46
-4.7,-4.97,0.646518,1.7
-0.1,-0.72,0.365013,2.55
0,-0.6,0.377415,2.39
0,-0.68,0.333471,2.62
-2.3,-2.57,0.645208,2.75
-2.5,-2.66,0.772913,0.84
0,-0.6,0.379355,3.24
-2.1,-2.26,0.769343,2
-1.6,-1.78,0.745213,1.71
-0.8,-1.66,0.247335,3.83
-1.6,-2.09,0.453356,2.64
-0.4,-1.16,0.290003,3.95
-0.5,-1.36,0.249097,4.18
-2.4,-2.79,0.530081,0.89
-0.6,-1.53,0.222061,3.16
0,-0.77,0.288459,3.15
-0.7,-1.73,0.187013,5.68
0,-0.08,0.878116,0.37
-1.2,-1.94,0.300468,2.76
-2.3,-2.91,0.3706,3.51
0,-0.43,0.500874,2.17
-6.3,-6.33,0.949973,0.1
-2.9,-3.18,0.63094,0.91
-0.3,-1.24,0.219029,3.82
-2,-2.32,0.593823,3.5
-1.2,-1.32,0.817676,0.97
-0.8,-1.41,0.372315,3.18
-1,-1.6,0.375518,4.69
-3.8,-3.92,0.820581,0.47
-2.8,-2.96,0.770908,1.25
-0.2,-1.09,0.235404,3.7
-0.6,-0.93,0.584687,1.76
-0.8,-1.79,0.200023,4.82
-3.9,-4.09,0.737603,1.11
0,-0.22,0.697935,1.24
-2.9,-3.08,0.7439,2.44
-2.6,-2.74,0.801498,1.51
0,-0.15,0.785015,0.62
-4.3,-4.54,0.678958,0.64
0,-0.52,0.43324,1.65
-0.6,-1.44,0.254847,3.52
-0.9,-1.45,0.407126,2.71
-3,-3.58,0.391532,4.53
-4.5,-4.69,0.737201,0.43
-1,-1.39,0.530058,2.68
-2.1,-2.46,0.556174,0.86
-2,-2.59,0.384025,2.31
-4.9,-5.52,0.367316,1.21
-5.6,-5.62,0.967549,0.08
-2.7,-3.77,0.175953,5.14
-1.7,-2.27,0.396853,3.42
0,-0.42,0.509047,2.44
-0.6,-1.12,0.430472,3.1
0,-0.81,0.269185,3.58
-4.9,-4.92,0.968955,0.11
0,-0.78,0.280435,3.63
-2.3,-2.48,0.745607,1.99
0,-0.36,0.558554,2.04
-2.2,-2.68,0.457472,3.42
-2.6,-2.7,0.846671,0.92
-1.8,-2.26,0.47628,1.26
0,-0.46,0.476056,1.87
-1.6,-2.19,0.38219,3.7
-3.5,-3.87,0.545983,2.84
0,-0.23,0.684316,1.43
-1.3,-1.9,0.377277,3.1
-1.9,-2.25,0.563211,2.7
-1.2,-1.84,0.352197,5.06
-5.3,-5.69,0.533262,1.06
-0.2,-1.06,0.247718,3.5
-0.5,-0.81,0.606194,1.48
-5.2,-5.47,0.647581,0.83
0,-0.68,0.331011,2.93
-1.5,-1.57,0.885708,0.7
-0.9,-1.37,0.467969,3.19
-3,-3.35,0.568991,3.18
-3.5,-3.56,0.906551,0.57
-2.5,-2.93,0.498092,2.43
0,-0.4,0.522476,1.95
-5.5,-5.56,0.914264,0.17
-2.5,-2.96,0.473105,2.98
-0.9,-1.1,0.726746,1.58
-4.7,-4.72,0.962634,0.09
-1.7,-2.42,0.313287,4.5
-2.9,-3.54,0.354935,5.08
-2.3,-2.73,0.496442,3.45
-5.7,-5.76,0.902238,0.55
-3.1,-3.36,0.656004,4.03
-4.4,-4.96,0.404248,3.84
-0.3,-1.28,0.205073,2.83
0,-0.46,0.476451,1.35
-3,-3.58,0.392411,3.56
-4.2,-4.28,0.878359,0.37
-2.5,-2.89,0.534056,2.16
0,-0.89,0.235534,4.25
-2.6,-2.92,0.591649,2.49
-1.7,-2.58,0.241017,5.49
-0.8,-1.07,0.644916,2.1
-2.5,-3.52,0.190303,4.29
-1.1,-1.83,0.305765,3.19
-1.5,-2.31,0.270624,5.44
0,-0.22,0.697045,1.51
0,-0.53,0.426453,1.82
-3.4,-3.46,0.904849,0.35
-0.4,-1.22,0.264639,4.06
-1.8,-2.39,0.384383,1.83
-6.6,-6.62,0.975339,0.08
-0.9,-1.43,0.423949,3.22
-0.8,-1.34,0.41849,1.95
-2.4,-3.17,0.285958,1.85
-5.3,-5.45,0.785582,0.47
-0.4,-0.75,0.565093,1.38
0,-0.36,0.556801,1.57
-0.9,-1.43,0.423734,3.51
-5.2,-5.22,0.966508,0.11
0,-0.47,0.46846,1.54
-0.8,-1.13,0.58453,1.73
-2.1,-2.2,0.854947,1.17
0,-0.38,0.540428,1.85
-3.1,-3.15,0.919139,0.52
-1.8,-2.14,0.577589,1.49
-7.3,-7.38,0.875721,0.25
0,-0.58,0.391613,2.38
-3.1,-3.21,0.839479,1.47
-3.8,-4.14,0.579822,0.62
-1.3,-1.88,0.393181,4.64
-2.5,-2.71,0.710019,1.46
-1.5,-2.17,0.33553,5.33
-5.5,-5.59,0.864696,0.27
-1.1,-1.64,0.413283,3.95
-1.2,-1.53,0.589567,2.24
-4.7,-5,0.614514,0.5
-1.7,-1.84,0.790974,1.35
-0.2,-0.86,0.345325,2.89
-5.7,-5.84,0.799492,0.4
-4.9,-4.92,0.974818,0.06
0,-0.59,0.382504,2.48
0,-0.56,0.401857,2.89
-4.2,-4.25,0.92499,0.22
-3.8,-3.92,0.822248,1.98
0,-0.81,0.269387,3.29
0,-0.24,0.678141,1.4
-2.2,-2.44,0.681816,1.35
-4.3,-4.33,0.950436,0.18
-5.9,-5.91,0.980971,0.26
-1.9,-2.08,0.750145,0.93
-2.1,-2.4,0.615802,2.59
-2.3,-3.13,0.262142,2.04
0,-0.75,0.295678,2.76
-2,-2.52,0.427729,3.83
0,-0.49,0.451527,2.13
-2.7,-2.96,0.658109,1.02
0,-0.24,0.679328,1.12
-2.1,-2.22,0.828836,0.71
-5.2,-5.24,0.942739,0.15
-1.6,-1.8,0.719851,1.77
-2.5,-2.66,0.776952,0.51
-0.7,-1.16,0.471436,2.04
-0.3,-1.39,0.171259,4.86
-1.4,-1.68,0.632977,1.33
-0.1,-1.01,0.229303,3.35
0,-0.03,0.950292,0.12
0,-0.12,0.824429,0.6
-2.9,-3.05,0.789748,0.58
0,-0.5,0.445205,2.78
-0.7,-1.18,0.46185,2.61
-2.8,-2.85,0.918724,0.4
-2.8,-2.97,0.765019,0.86
-1.6,-2.16,0.404292,3.7
-1.7,-1.92,0.702465,1.18
-1.2,-1.9,0.322996,2.8
-1,-1.63,0.357977,2.11
-1.8,-2.1,0.612172,0.91
-4.1,-4.24,0.800734,2.58
-1.8,-2.3,0.447012,3.63
-2.4,-2.47,0.89272,0.84
-3.5,-3.86,0.557522,1.35
-0.9,-1.61,0.315995,2.17
0,-0.45,0.482875,2.27
-7.3,-7.45,0.78636,0.56
-1.9,-2.47,0.398415,4.38
-1.1,-1.88,0.28376,4.35
0,-0.13,0.809143,0.71
-1.6,-2.39,0.279271,4.01
-0.6,-1.29,0.327916,2.37
-0.2,-0.79,0.384824,2.55
-2.5,-2.75,0.662307,1.15
-1.6,-1.68,0.879131,0.79
-4.8,-5.15,0.570681,3.18
-0.4,-1.03,0.357342,3.77
-4.3,-4.34,0.939321,0.29
-0.5,-1.28,0.282364,4.95
0,-0.24,0.67848,1.49
-1.8,-2.12,0.599525,2.61
0,-0.58,0.389685,2.15
0,-0.32,0.597314,2.01
-0.2,-0.7,0.446533,1.66
0,-0.16,0.772699,0.68
0,-0.55,0.410341,2.71
0,-0.41,0.51234,2.03
-1.7,-2.54,0.256982,4.16
-2.2,-2.31,0.842332,1.22
-1,-1.32,0.593228,2.02
-1.3,-1.45,0.780192,1.36
-1.9,-2.71,0.267194,5.17
0,-0.22,0.699433,1.26
-1.7,-1.97,0.644192,1.74
0,-0.35,0.569309,2.31
0,-0.81,0.267728,3.5
-1.3,-1.92,0.368523,3.14
-1.3,-1.54,0.676428,1.47
-4.9,-5.01,0.832927,0.34
-0.2,-1.12,0.226079,4.36
-1.3,-2.1,0.271105,3.09
-0.5,-0.88,0.537997,1.71
0,-0.16,0.77563,0.99
-3.7,-3.83,0.814014,1.46
0,-0.09,0.866756,0.27
0,-0.09,0.860481,0.42
-1.6,-2.03,0.496409,3.78
-5.7,-5.77,0.892495,1.58
0,-0.56,0.401529,2.68
-2.6,-3.45,0.252087,3.92
-2.4,-2.68,0.637158,1.86
-0.2,-0.77,0.398429,2.03
-2.5,-2.72,0.702085,0.74
-2.6,-2.95,0.562687,3.77
-3.9,-4.06,0.771603,1.87
0,-0.48,0.459409,2.32
-0.5,-1.01,0.438719,2.88
-0.5,-0.9,0.521685,2.41
0,-0.42,0.506319,2.14
0,-0.04,0.943483,0.14
0,-0.41,0.511349,1.93
-2.7,-3.11,0.511779,2.2
-0.4,-0.86,0.472865,2.23
-0.3,-1.15,0.251466,3.71
-0.9,-1.21,0.602898,1.92
0,-0.02,0.972098,0.06
